id,2020,2021,2022,2023,2024
16084,C,C,C,C,C
16087,C,C,C,C,C
16088,C,C,C,C,C
16134,C,C,C,C,C
16199,C,C,C,C,C
16204,C,C,C,C,C
16212,C,C,C,C,C
16227,C,C,C,C,C
16273,C,C,C,C,C
16292,C,C,C,C,C
16298,C,C,C,C,C
16329,C,C,C,C,C
16353,C,C,C,C,C
63143,C,C,C,C,C
63190,C,C,C,C,-
63194,C,C,C,C,C
63303,-,C,-,-,-
63327,C,C,C,C,C
63374,C,C,C,C,N
63414,C,C,C,C,C
63440,C,C,C,N,C
63441,C,C,C,C,C
64017,C,C,C,C,C
64093,C,C,C,C,C
64096,C,C,C,C,C
64127,C,-,-,-,-
64180,C,C,C,C,C
64187,C,C,C,C,C
64240,C,C,C,-,-
64243,C,C,C,C,C
64247,C,C,C,C,C
64317,C,C,C,C,C
64323,C,C,C,C,C
64331,C,C,C,C,N
64349,C,C,C,C,C
64433,-,-,-,C,C
64451,C,N,C,C,C
64454,C,N,C,C,C
64511,C,C,C,C,C
64538,C,C,C,C,C
65003,-,C,C,C,-
65028,C,C,C,C,C
65078,C,C,C,C,C
65136,C,C,C,C,C
65146,C,C,C,C,C
65154,C,C,C,C,C
65155,C,C,C,C,C
65174,C,C,C,C,C
65230,C,C,C,C,C
65234,-,C,-,-,C
65266,C,C,C,C,C
65273,C,C,C,N,C
65296,C,C,C,C,C
65395,C,C,C,C,C
65431,-,-,-,C,-
65440,C,C,C,C,C
65471,-,-,C,-,C
66046,C,C,C,C,C
66053,C,C,C,C,C
66067,C,C,C,C,C
66162,C,C,C,C,C
66168,C,C,C,C,C
66177,C,C,C,C,C
67016,C,C,C,C,C
67092,C,C,C,C,C
67116,C,C,C,C,C
67152,C,C,C,C,C
67161,C,C,C,C,C
67196,C,C,C,C,C
67206,C,C,C,C,C
67242,C,C,C,C,C
67249,C,C,C,C,C
67351,C,C,C,C,C
67379,C,C,C,C,C
67384,C,C,-,-,-
67406,C,C,C,C,C
67436,C,C,C,C,C
67448,C,C,C,C,C
67452,C,C,C,C,C
67454,C,C,C,C,C
67462,C,C,C,C,C
67501,C,C,C,C,C
67514,C,C,C,C,C
67534,C,C,C,C,C
68026,C,C,C,C,C
68069,C,C,C,C,C
68092,-,C,-,-,-
68190,-,C,-,-,-
68234,C,C,C,C,C
68257,C,C,C,C,C
68263,C,C,C,C,C
69013,C,C,C,C,C
69022,C,C,C,C,C
69116,C,C,C,C,C
69125,C,C,C,C,C
69179,C,C,C,C,C
69203,C,C,C,C,C
69214,C,C,C,C,C
69230,C,C,C,C,C
69253,C,C,C,C,C
69258,C,C,C,C,C
69267,C,C,C,C,C
69271,C,C,C,C,C
69290,C,C,C,C,C
69297,C,C,C,C,C
70047,C,C,C,C,C
70049,C,C,C,C,C
70052,C,C,-,-,-
70107,C,C,C,C,C
70129,-,-,C,-,C
70157,C,-,C,-,C
70162,C,C,C,C,C
70164,C,C,C,C,C
70171,C,C,C,C,C
70184,C,C,C,C,C
70198,C,C,C,C,C
70200,C,C,C,C,C
70206,C,C,C,C,C
70227,C,C,C,C,C
70250,C,C,C,C,C
70253,C,C,C,C,C
31183,C,C,C,C,C
31184,C,C,C,C,C
31209,C,C,C,C,N
31253,C,C,C,C,C
31254,C,C,C,C,C
31276,C,C,C,C,C
31286,C,C,C,C,C
31303,C,C,C,C,C
31323,C,C,C,C,C
31409,C,C,C,C,C
31427,C,C,C,C,C
31520,C,C,C,C,C
31563,C,C,C,C,N
31573,C,C,C,C,C
31584,C,C,C,C,C
32046,C,C,C,C,C
32060,C,C,C,C,C
32088,C,C,C,C,C
32131,C,C,C,C,C
32158,C,C,C,C,C
32169,C,C,C,C,C
32201,C,C,C,C,C
32269,C,C,N,C,N
32284,C,N,C,C,C
32306,C,C,C,N,C
32355,C,C,C,C,C
32401,C,C,C,C,C
32407,C,N,C,C,C
32409,C,C,C,N,C
32461,C,C,C,C,C
33022,C,N,C,N,C
33050,C,C,C,C,C
33125,C,C,C,C,C
33130,C,C,C,C,C
33131,C,C,C,C,C
33139,C,C,C,C,C
33173,C,C,C,N,C
33177,C,C,C,C,C
33254,C,C,C,C,C
33288,C,C,C,C,C
33300,C,C,C,C,C
33327,C,C,C,C,C
33362,C,C,C,C,C
33382,C,C,C,C,C
33525,C,C,C,C,C
34022,C,C,C,C,C
34068,C,C,C,C,C
34070,C,C,C,C,C
34233,C,C,-,C,-
34327,C,C,C,C,C
35010,C,C,C,C,C
35012,C,C,C,C,C
35037,C,C,C,C,C
35046,C,C,C,C,C
35088,C,C,C,C,C
35094,C,C,C,C,C
35163,C,C,C,C,C
35169,C,C,C,C,C
35179,C,C,C,C,C
35249,C,C,C,C,C
35258,C,C,C,C,C
35291,C,C,C,C,C
35314,C,C,C,C,C
35343,C,C,C,C,C
70290,C,C,C,C,C
70292,N,C,C,C,C
70364,C,C,C,C,C
70392,-,-,-,C,C
70397,-,C,C,-,-
70460,C,C,C,C,N
70464,C,C,C,C,C
70472,C,C,C,C,C
70534,C,C,C,C,C
70561,C,C,C,C,C
70580,C,C,C,C,C
71121,N,C,C,C,C
71147,C,C,C,C,C
71156,C,C,C,C,C
71161,C,C,C,C,C
71252,C,C,C,C,C
71253,C,C,C,C,C
71320,C,C,C,C,C
71342,C,C,C,C,C
71349,C,C,C,C,C
71434,C,C,N,N,C
71436,C,C,C,C,C
71439,C,C,C,C,C
71445,C,C,C,C,C
71448,C,C,C,C,C
71488,C,C,C,C,C
71496,C,C,C,C,C
71506,C,C,N,N,N
71519,C,C,C,C,C
71537,N,C,C,C,C
71539,C,C,C,C,C
71570,C,C,C,C,C
71580,C,N,N,C,N
72046,C,C,C,C,C
72057,C,C,C,C,C
72066,C,C,C,C,C
72135,C,C,C,C,C
72200,C,C,C,C,C
72229,C,C,C,C,C
72230,C,C,C,C,N
72295,-,C,C,N,C
72297,C,C,C,C,C
72351,C,C,C,C,C
72352,-,C,C,C,C
72368,C,C,C,C,C
73054,C,C,C,C,C
73079,C,C,C,C,C
73106,C,C,C,C,C
73131,-,-,-,C,C
73173,C,C,C,C,C
73262,-,C,C,C,C
73288,C,C,C,C,C
74002,C,C,C,C,C
74049,C,-,C,C,C
74051,C,C,C,C,C
74054,C,-,C,-,C
74069,C,C,C,C,C
74081,C,C,C,C,C
74123,C,C,C,C,C
74141,C,C,C,C,C
74160,C,C,C,C,C
74213,C,C,C,C,C
74216,C,C,C,C,C
74226,C,C,C,C,C
74294,C,C,C,C,C
76025,C,C,C,C,C
76033,C,C,C,C,C
76049,C,C,C,C,C
76065,C,C,C,C,C
76141,C,C,C,C,C
76177,C,C,C,C,C
76197,C,C,C,C,C
76198,C,C,C,C,C
76201,C,C,C,C,C
76226,N,C,C,C,C
76253,C,C,C,C,C
76270,C,C,C,C,C
76314,C,C,C,C,C
76341,C,C,C,C,C
76359,C,C,C,C,C
76361,C,C,C,C,C
76371,C,C,C,C,C
76386,C,C,C,C,C
76395,C,C,C,C,C
76429,C,C,C,C,C
76471,C,C,C,C,C
76493,C,C,C,C,C
76510,C,C,C,C,C
76558,C,C,C,C,N
76631,C,C,C,C,C
76641,C,C,C,C,C
76675,C,C,C,C,-
76741,C,C,C,C,C
28185,C,C,C,C,C
28215,C,C,C,C,C
28216,C,C,C,C,C
28235,C,C,C,C,C
28265,C,C,C,C,C
28301,C,C,C,C,C
28358,C,C,C,C,C
28386,C,C,C,C,C
28419,C,C,C,C,-
29001,C,C,C,C,C
29132,C,C,C,C,C
29206,C,C,C,C,C
2A038,C,-,C,-,-
2A092,C,C,C,C,C
2A254,-,C,C,C,-
2A268,-,-,C,-,-
2A282,-,-,C,C,-
2B047,C,C,C,C,C
2B054,-,C,C,-,C
2B069,-,-,C,-,-
2B122,-,C,-,-,-
2B214,-,-,-,C,-
2B217,C,-,-,-,-
2B234,-,C,-,-,-
2B243,-,C,-,-,-
2B256,-,-,C,-,-
2B301,-,-,-,-,-
2B306,-,C,-,-,-
2B334,-,-,C,-,-
30046,C,C,C,C,C
30059,C,C,C,C,C
30092,C,C,C,C,C
30139,C,C,C,C,C
30158,C,C,C,C,C
30160,C,C,C,C,C
30165,C,C,C,C,C
30220,C,-,C,C,C
30230,C,C,C,C,C
30237,C,C,C,C,C
30239,C,C,C,C,C
30256,C,C,C,C,C
30319,C,C,C,C,C
30337,C,C,C,C,C
30340,C,C,C,C,C
31009,-,-,C,-,C
31034,C,C,C,C,C
31056,C,C,C,C,C
31062,C,C,C,C,N
31151,C,C,C,C,C
31157,C,C,C,C,C
81011,C,C,C,C,C
81015,C,C,C,C,C
81033,-,-,C,C,C
81103,C,C,C,C,C
81149,C,C,C,C,C
81189,C,C,C,C,C
81213,C,C,C,C,C
81238,C,C,C,C,N
81243,C,C,C,C,C
81323,C,C,C,C,C
82028,C,C,C,C,C
82051,C,C,C,C,C
82056,C,C,C,C,C
82077,N,C,C,C,C
82085,C,C,C,C,C
82090,N,C,C,C,C
82097,C,C,C,C,C
82121,C,C,C,C,C
82124,C,C,C,C,C
82150,C,C,C,C,C
82176,C,C,C,C,C
83015,-,C,C,C,C
83041,C,C,C,C,C
83092,C,C,C,C,C
83103,C,C,C,C,C
84065,C,C,C,C,C
84073,C,C,C,C,C
84084,C,C,C,C,C
84094,C,C,C,C,C
84133,C,C,C,C,C
84144,C,C,C,C,C
85042,C,C,C,C,C
85054,C,C,C,C,C
85109,C,C,C,C,C
85112,C,C,C,C,C
85153,C,C,C,C,C
85154,C,C,C,C,C
85161,C,C,C,C,C
85164,C,C,C,C,C
85167,C,C,C,C,C
85196,C,C,C,C,C
85254,C,C,C,C,C
85276,C,C,C,C,C
85295,C,C,C,C,C
85301,C,C,C,C,C
85306,C,C,C,C,C
86139,C,C,C,C,C
86149,C,C,C,C,C
86182,C,C,C,C,C
86195,C,C,C,C,C
86261,C,C,C,C,C
86284,C,C,C,C,C
87012,C,-,-,C,N
87069,-,-,-,-,N
87084,C,C,C,C,C
87090,C,C,C,-,C
87093,N,N,C,C,C
87157,N,N,C,C,C
87197,C,C,C,C,C
88030,C,C,C,C,C
88050,-,C,C,-,-
88096,C,-,-,-,-
88109,C,C,C,C,C
88145,-,C,C,C,C
88190,C,C,C,C,C
88193,-,-,C,C,-
88238,C,C,C,C,C
88281,C,C,C,C,C
88358,C,C,C,C,C
88366,C,C,C,C,C
88421,-,C,-,C,-
88429,C,C,C,C,C
88450,-,C,C,-,-
88519,C,C,C,C,C
89038,C,C,C,C,C
89060,C,C,C,C,C
89076,C,C,C,C,C
89131,C,C,C,C,C
89160,C,C,C,C,C
89169,C,C,C,C,C
89181,C,C,C,C,C
89219,-,C,-,C,-
89261,C,C,C,C,C
89354,C,C,C,C,C
89387,C,C,C,C,C
89390,C,C,C,C,C
89485,C,C,C,C,C
90061,-,-,-,-,-
91079,C,C,C,C,C
91085,C,C,C,C,C
91086,C,C,C,C,C
91121,C,C,C,C,C
91204,C,C,C,C,C
91272,C,C,C,C,C
91345,C,C,C,C,C
91600,C,C,C,C,C
97116,C,C,-,-,-
97304,C,C,C,C,C
46302,N,C,N,C,C
47009,C,C,C,C,C
47023,C,C,C,C,C
47076,C,C,C,C,C
47140,C,N,C,C,C
47150,C,C,C,C,C
47158,C,C,C,C,C
47161,C,C,C,C,C
47215,C,C,C,C,C
47237,C,C,C,C,C
47262,C,C,C,C,C
47298,C,C,C,C,C
48018,C,C,C,C,C
48021,C,C,C,C,-
48037,-,C,-,-,-
48165,C,C,C,-,-
48176,C,C,-,N,C
49060,C,C,C,C,C
49192,C,C,C,C,C
49216,C,C,C,C,C
49235,C,C,C,C,C
49298,C,C,C,C,C
49378,C,C,C,C,C
50027,C,C,C,C,C
50072,C,C,C,C,C
50078,C,C,C,C,C
50082,C,C,C,C,C
50138,C,C,C,C,C
50174,C,C,C,C,C
50221,C,C,C,C,C
50241,C,C,C,C,C
50243,C,C,C,C,C
50390,C,C,C,C,C
50391,C,C,C,C,C
50413,C,C,C,C,C
50471,C,C,C,C,C
50479,C,C,C,C,C
50512,C,C,C,C,C
50587,C,C,C,C,C
50597,C,C,C,C,C
50599,C,C,C,C,C
50648,C,C,C,C,C
51070,N,N,N,C,N
51103,C,C,C,C,C
51113,C,C,C,C,C
51162,C,C,C,C,C
51182,C,C,C,C,C
51245,C,C,C,C,C
51322,-,C,-,-,-
51333,C,C,C,C,C
51367,C,C,C,C,C
51380,N,N,N,C,N
51452,-,C,-,-,-
51549,C,C,C,C,C
51571,C,C,C,C,C
51605,C,C,C,C,C
51641,C,C,C,C,C
52038,C,C,C,C,C
52063,C,C,C,C,C
52074,C,C,C,C,C
52079,C,C,C,C,C
52121,C,C,C,C,C
52127,C,C,C,C,C
52217,C,-,-,C,-
52222,C,C,C,C,C
52264,-,C,C,-,-
52285,-,-,C,-,-
52308,C,C,C,C,C
52336,-,C,-,-,C
52386,C,C,C,C,C
52397,-,C,C,-,-
52449,C,C,C,C,C
52495,C,-,C,C,C
53021,C,C,N,C,N
53067,C,C,C,C,C
53120,C,C,C,C,C
53181,C,C,C,C,C
53193,C,C,C,C,C
53198,N,C,C,C,C
53221,N,C,C,C,C
53247,C,C,C,C,C
53256,C,C,C,C,C
53276,N,C,C,C,C
54056,C,C,C,C,C
54072,C,C,C,C,C
54085,C,C,C,C,C
54114,C,C,C,C,C
54151,C,C,C,C,C
54167,C,C,C,C,C
54208,C,-,-,-,C
54228,C,C,C,C,C
54249,C,C,C,C,C
54253,C,C,C,C,C
54331,C,C,C,C,C
54354,-,-,-,-,C
54406,C,C,C,C,C
54447,C,C,C,C,C
54451,C,C,C,C,C
54468,C,C,C,C,C
54474,C,C,C,C,C
54479,C,C,C,C,C
54494,-,-,C,C,-
54499,C,C,C,C,C
54532,C,C,C,C,C
54544,-,C,C,-,-
54570,C,C,C,C,C
54592,C,C,C,C,C
17013,C,C,N,N,C
17024,C,C,C,C,C
17032,C,C,C,C,C
17075,C,C,C,C,N
17097,C,C,C,C,C
17099,C,C,N,N,C
17201,C,C,C,C,C
17229,C,C,N,N,C
17332,C,C,C,C,C
17333,C,C,C,C,C
17342,C,C,C,C,C
17346,C,C,C,C,C
17377,C,N,C,C,C
17382,C,C,C,C,C
17420,C,C,C,C,C
17428,C,C,C,C,C
17449,C,C,C,C,N
17455,C,C,C,C,C
17465,C,C,C,C,C
17480,C,C,C,C,C
18047,C,C,C,C,C
18085,C,C,C,C,C
18111,C,C,C,C,C
18120,C,C,C,C,C
18144,C,C,C,C,C
18169,N,C,C,N,C
18171,N,C,C,N,C
18197,C,C,C,C,C
18273,N,C,C,N,C
19034,-,-,C,C,C
19043,C,C,C,N,C
19063,C,C,C,N,C
19093,C,C,C,N,C
19207,N,N,N,C,N
77112,C,C,C,C,C
77121,C,C,C,C,C
77127,C,C,C,C,C
77176,C,C,C,C,C
77204,-,-,-,-,-
77230,C,C,C,C,C
77284,C,C,C,C,C
77402,C,C,C,C,C
77423,C,C,C,C,C
77480,-,-,-,-,-
77532,C,C,C,C,C
78084,C,C,C,C,C
78239,C,C,C,C,C
78317,C,C,C,C,C
78321,C,C,C,C,C
78324,-,-,-,-,-
78431,C,C,C,C,C
78475,C,C,C,C,C
78621,C,C,C,C,C
78623,C,C,C,C,C
79013,C,C,C,C,C
79038,C,C,C,C,C
79135,C,C,C,C,C
79197,C,C,C,C,C
79226,C,C,C,C,C
79230,C,C,C,C,C
79297,C,C,C,C,C
79340,C,C,C,C,C
80026,C,C,C,C,C
80039,C,C,C,C,C
80081,C,C,C,C,C
80085,C,C,C,C,C
80137,C,C,C,C,C
80148,C,C,C,C,C
80191,C,C,C,C,C
80201,C,C,C,C,C
80238,-,-,-,-,-
80273,C,C,C,C,C
80348,C,C,-,C,-
80360,C,C,C,C,C
80372,C,C,C,C,C
80383,C,C,C,C,C
80400,C,C,C,C,C
80403,C,C,C,C,C
80451,C,C,C,C,C
80466,C,C,C,C,C
80473,C,C,C,C,C
80475,C,C,C,C,C
80499,-,C,-,C,-
80528,C,C,C,C,C
80529,C,C,C,C,C
80550,C,C,C,C,C
80570,C,C,C,C,C
80576,C,C,C,C,C
80598,C,C,C,C,C
80617,C,C,C,C,C
80659,-,C,-,C,-
80710,C,C,C,C,C
80785,C,C,C,C,C
80792,C,C,C,C,C
80799,C,C,C,C,C
80804,C,C,C,C,C
80829,-,C,C,C,C
81006,C,C,C,C,C
19233,-,-,-,C,C
19242,-,-,C,C,C
19245,-,-,-,C,C
19265,C,C,C,C,C
19280,C,C,C,C,C
21012,C,C,C,C,C
21020,C,C,C,C,C
21057,C,C,C,C,C
21060,C,C,C,C,C
86206,C,C,C,C,C
21090,C,C,C,C,C
86210,C,C,C,C,C
21118,C,C,C,C,C
21123,-,C,C,-,-
21145,C,C,C,C,C
21153,C,C,C,C,C
21164,C,C,C,C,C
21172,C,C,C,C,C
93005,C,C,C,C,C
21184,C,C,C,C,C
94078,C,C,C,-,-
21233,C,C,C,C,C
95151,C,C,C,C,C
21235,C,-,C,-,-
95394,C,C,C,C,C
21239,C,C,C,C,C
95509,C,C,C,C,C
21256,C,C,C,C,C
95604,C,C,C,C,C
21271,C,C,C,C,C
97112,C,C,-,-,-
21316,C,C,C,C,C
21336,C,C,C,C,C
21362,C,C,C,C,C
21409,C,C,C,C,C
53269,C,C,C,C,C
54013,C,C,C,C,C
21454,C,-,C,-,C
21462,C,C,C,C,C
21494,C,-,C,-,-
21514,C,C,C,C,C
21543,C,C,C,C,C
21563,-,N,C,C,C
21579,C,C,C,C,C
21582,C,C,C,C,C
21592,C,C,C,C,C
21599,C,C,C,C,C
21600,C,C,C,C,C
21603,C,C,C,C,C
21635,C,C,C,C,C
21661,C,C,C,C,C
21715,C,C,C,C,C
22027,C,C,C,C,-
22040,C,C,C,C,C
22084,C,C,C,C,C
22132,C,C,C,C,C
22135,C,C,C,C,C
22219,C,C,C,C,C
22223,C,C,C,C,C
22284,-,C,C,C,C
22332,C,C,C,C,C
22376,C,C,C,C,C
22390,C,C,C,C,C
23044,C,C,C,C,C
23072,C,C,C,C,C
23091,C,-,-,-,C
23113,C,N,C,C,C
23149,C,C,C,C,C
23221,C,C,-,C,-
23252,C,-,-,C,-
24070,C,C,C,C,C
24076,C,-,C,-,-
24109,C,-,C,-,-
24188,N,N,C,C,C
24205,C,C,C,C,-
24208,C,C,C,C,C
24243,C,C,C,-,C
24251,C,C,C,C,C
24322,C,C,C,C,C
24330,N,C,C,C,C
24359,C,-,C,-,-
24411,C,C,C,C,C
24432,C,C,C,C,C
24441,N,N,C,C,C
24453,N,C,C,C,C
24484,N,N,C,C,C
24514,C,C,C,C,C
24540,C,C,C,C,C
24564,C,C,C,-,-
24567,C,C,C,C,C
25047,C,C,C,C,C
25071,C,C,C,C,C
25130,-,-,-,-,-
25202,C,C,C,C,C
25215,C,C,C,C,C
25244,C,-,-,-,-
25318,C,C,C,C,C
25468,C,C,C,C,C
25500,C,C,C,C,C
25527,C,C,C,C,C
25607,C,-,-,-,-
25633,C,C,C,C,C
26014,C,C,C,C,C
26085,C,C,C,C,C
26098,C,-,-,C,C
26172,C,C,C,C,C
26276,-,C,-,C,C
26306,C,C,-,C,-
26333,C,C,C,C,C
26345,C,C,C,C,C
26350,C,C,-,C,C
27018,C,C,C,C,C
27020,C,C,C,C,C
27056,C,C,C,C,C
27064,C,C,C,C,C
27090,C,C,C,C,C
27091,C,C,C,C,C
27095,C,C,C,C,C
27110,C,C,C,C,-
27125,C,C,C,C,C
27201,C,C,C,C,C
27241,C,C,C,C,C
27306,C,C,C,C,C
27346,C,C,C,C,C
27355,C,C,C,C,C
27412,C,C,-,C,C
27456,C,C,C,C,C
27553,C,C,C,C,C
27605,C,C,C,C,C
27616,C,C,C,C,C
27622,C,C,C,C,C
28014,C,C,C,C,C
28018,C,C,C,C,C
28024,C,C,C,C,C
28028,C,-,-,C,C
28048,-,C,C,C,C
28057,C,C,C,C,C
19226,-,-,C,C,C
19227,N,N,N,C,N
19269,C,C,C,C,C
19285,C,C,C,N,N
21034,C,N,N,C,C
21044,C,C,C,C,C
21054,C,C,C,C,C
21084,C,-,-,C,-
21113,C,C,C,C,C
21180,C,-,C,-,C
21182,C,C,C,C,C
21229,C,C,C,C,C
21254,C,C,C,C,C
21374,C,C,N,C,C
21384,C,C,C,C,C
21405,C,C,C,C,C
21434,C,C,C,C,C
21506,C,C,C,C,C
21511,C,C,C,C,C
21527,C,C,C,C,C
21534,C,C,C,C,C
21583,C,C,C,C,C
21587,C,C,C,C,C
21665,-,C,-,C,-
21672,C,C,C,C,C
21677,C,C,C,C,C
21684,C,C,C,C,C
21685,C,C,C,C,C
21708,C,C,C,C,C
22008,C,C,C,C,C
22028,C,C,C,C,C
22083,C,C,C,C,C
22121,C,C,C,C,C
22133,C,C,C,C,C
22145,C,C,C,C,C
22152,C,C,C,C,C
22162,C,C,C,C,C
22175,C,C,C,C,C
22205,C,C,C,C,C
22240,C,C,C,C,C
22243,C,C,C,C,C
22254,C,C,C,C,C
22275,C,C,C,C,C
22308,C,C,C,C,C
22339,C,C,C,C,C
22358,C,C,C,C,C
23002,C,C,C,C,C
23039,C,C,C,C,C
23054,C,N,C,C,C
23068,C,C,N,C,C
23104,C,C,C,C,C
23130,C,C,C,C,C
23152,C,C,C,C,C
23188,C,C,C,N,C
23198,C,C,C,N,C
23219,C,C,C,C,C
23226,C,C,C,N,N
24009,C,C,C,C,C
24046,C,N,C,C,C
24068,C,C,C,-,-
24108,C,C,C,-,C
24161,C,C,C,C,C
24183,-,-,-,-,-
24193,C,C,C,C,C
24195,C,C,C,C,C
24227,C,C,C,C,C
24241,N,N,C,C,C
24242,-,-,C,-,-
24269,C,-,C,-,-
24291,N,C,C,C,C
24305,C,C,C,C,C
24324,C,C,C,C,C
24341,C,C,C,C,C
24357,C,C,C,C,C
24372,C,C,C,C,C
24461,C,C,C,C,C
24463,C,C,C,C,C
24468,C,C,C,C,C
24495,C,C,C,C,C
24524,-,-,C,-,-
24547,C,C,C,C,C
24559,N,C,C,C,C
25006,C,C,C,C,C
25049,C,C,C,C,C
25072,-,C,C,-,-
25131,-,C,C,-,-
25139,C,C,C,C,C
25164,C,C,C,C,C
25208,C,C,C,C,C
25212,C,C,C,C,C
25245,C,C,C,C,C
25301,C,C,C,C,C
25359,C,C,C,C,C
25365,C,-,C,-,C
25370,C,C,C,C,C
25429,C,C,C,C,C
25443,C,C,C,C,C
25445,C,C,C,C,C
25469,C,C,C,C,C
25475,C,C,C,C,C
25542,C,C,C,C,C
25580,C,C,C,C,C
25619,-,C,C,-,-
25634,C,C,C,C,C
26037,C,C,C,C,C
26056,C,C,C,C,C
26078,C,C,C,C,C
26091,C,C,C,-,-
26094,C,C,C,C,C
26095,C,C,C,C,C
26104,C,-,C,C,-
26110,C,C,C,C,C
26192,C,-,C,-,C
26200,C,C,-,C,-
26305,C,C,C,C,C
26307,C,C,C,C,C
26310,C,C,C,C,C
26317,C,C,C,C,C
26340,C,C,C,C,C
26365,C,C,C,C,C
26369,-,C,C,C,-
27055,C,C,C,C,C
27113,C,C,C,C,C
27313,C,C,C,C,C
27332,C,C,C,C,C
27334,C,C,C,C,C
27365,C,C,C,C,C
27383,C,C,C,C,C
27391,C,C,C,C,C
27396,C,C,C,C,C
27435,C,C,C,C,C
27459,C,C,C,C,C
27474,C,C,C,C,C
27496,C,C,C,C,C
27511,-,-,-,-,-
27521,C,C,C,C,C
27589,C,C,C,C,C
27594,C,C,C,C,C
27599,C,C,C,C,C
27629,C,C,C,C,C
27670,C,C,C,C,C
27677,C,C,C,C,C
28075,C,C,C,C,C
28084,C,C,C,C,C
03316,C,C,C,C,C
04042,-,C,-,-,-
04045,C,C,C,C,C
04051,C,C,-,-,-
04101,C,C,C,C,C
04123,C,C,C,C,C
04141,C,C,C,C,C
04170,C,C,-,-,-
04174,-,-,C,C,-
04231,C,C,C,C,C
05019,C,C,C,C,C
05021,C,C,C,C,C
05045,C,C,C,C,C
05101,C,C,C,C,C
05110,C,C,C,C,C
05121,C,C,C,C,C
05149,C,C,C,C,C
05157,C,C,C,C,C
05183,C,C,C,C,C
06003,C,C,C,C,C
06015,C,C,C,C,C
06111,C,C,C,C,C
07031,C,C,C,C,C
07037,C,C,C,C,C
07038,C,C,C,C,C
07062,C,C,C,C,C
07082,C,C,C,C,C
07120,C,C,C,C,C
07136,C,C,C,C,C
07159,N,C,C,C,N
07163,C,C,C,-,C
07165,C,C,C,C,-
07198,C,C,C,C,C
07240,C,C,C,C,N
07292,C,C,C,C,C
07301,C,C,C,C,C
07305,C,C,C,C,C
08065,C,C,-,C,-
08075,C,C,C,C,C
08090,C,C,C,C,C
08101,C,C,C,C,C
08115,C,C,C,C,C
08119,C,C,C,C,C
08128,-,C,-,C,C
08138,C,C,C,C,C
08156,C,C,C,C,C
08174,C,C,C,C,C
08178,C,C,C,C,C
08180,C,C,C,C,C
08182,C,C,C,C,C
08194,C,C,C,C,C
08208,-,C,C,C,C
08249,C,C,C,C,C
08286,-,C,C,C,C
08405,C,C,C,C,C
08427,-,C,C,C,C
08431,C,C,C,C,C
08433,C,C,C,C,C
08446,-,C,-,C,-
08497,C,C,C,C,C
09015,C,C,C,C,C
09089,C,C,C,C,C
09159,-,-,C,C,-
09180,C,C,C,C,C
09210,C,C,-,C,C
09239,C,-,C,C,-
09242,C,C,C,C,C
09275,C,C,C,C,C
09291,-,C,C,-,-
09300,C,C,-,-,-
09306,C,C,C,C,C
09308,C,C,C,C,C
10029,C,-,-,-,-
10064,C,C,C,C,C
10212,C,C,C,C,C
10230,C,C,C,C,C
10256,C,C,C,C,C
10289,C,C,C,C,C
10348,-,C,C,-,-
10373,C,C,C,C,C
10397,C,C,C,C,C
10444,C,C,C,C,C
11080,C,-,C,-,C
11096,-,-,-,C,C
11101,C,C,-,C,C
11125,C,C,C,-,C
11192,C,C,C,C,C
11304,C,C,C,C,C
11320,-,C,C,C,-
11362,C,C,C,C,C
12006,C,C,C,C,C
12065,C,C,C,C,C
12073,C,C,C,C,C
12088,C,C,C,C,C
12108,C,C,C,C,C
12139,N,-,C,-,C
12165,C,C,C,C,C
12169,C,C,N,C,C
12187,C,C,C,C,C
12207,C,C,C,C,C
12254,C,C,C,C,C
12278,C,C,C,C,C
13080,C,C,C,C,C
13087,C,C,C,C,C
14012,C,C,C,C,N
14110,C,C,C,C,N
14203,C,C,C,C,N
14231,C,C,C,C,C
14311,C,C,C,C,C
14316,C,C,C,C,N
14337,C,C,C,C,C
14344,C,C,C,C,C
14349,C,C,C,C,C
14353,C,C,C,C,C
14487,C,C,C,C,C
14574,C,C,C,C,C
14742,C,C,C,C,C
14761,C,C,C,C,C
15025,C,C,-,C,C
15028,C,C,-,C,C
15069,C,-,-,C,-
15080,-,C,-,C,-
15089,C,N,C,C,C
15090,C,C,C,C,C
15129,C,C,C,C,C
15138,N,N,C,C,C
15164,C,N,N,N,N
15187,C,C,C,C,C
15200,C,C,N,C,C
15203,C,C,-,-,-
15207,N,C,N,C,C
15216,C,C,-,C,C
16015,C,C,C,C,C
16054,C,C,C,C,C
16074,C,C,C,C,C
16137,C,C,C,C,C
16150,C,C,C,C,C
16151,C,C,C,C,C
16205,C,C,C,C,C
16360,C,C,C,C,C
16375,C,C,C,C,C
36013,C,C,C,C,C
36014,C,C,C,C,C
36026,C,C,C,C,C
36027,C,C,C,C,C
36061,C,C,C,C,C
36106,C,C,C,C,C
36113,C,C,C,C,C
36169,C,C,C,C,C
36221,C,C,C,C,C
36223,-,-,-,-,-
37015,C,C,C,C,C
37034,C,C,C,C,C
37047,C,C,C,C,C
37099,C,C,C,C,C
37158,C,C,C,C,C
37170,C,C,C,C,C
37174,C,C,C,C,C
37183,C,C,C,C,C
37244,C,N,C,C,C
38017,-,-,-,-,C
38029,C,C,C,C,C
